A,Fission Yield
67.83398339833984,-0.000622667201175322
67.84458445844585,-0.0005850152401986281
67.85518551855185,-0.0005469663006617532
67.86578657865786,-0.0005082763225464245
67.87638763876387,-0.00046954450685950274
67.88698869886989,-0.00043041575762760927
67.8975897589759,-0.00039112236821074774
67.90819081908191,-0.0003509806427648957
67.91879187918792,-0.0003112987208324451
67.92939293929393,-0.0002714694732693269
67.93999399939995,-0.00023151798709293575
67.95059505950596,-0.00019114424811449198
67.96119611961196,-0.0001513617760529271
67.97179717971797,-0.00011190780420513948
67.98239823982398,-7.194959608256155e-05
67.99299929992999,-3.265103797473017e-05
68.003600360036,6.323724987885798e-06
68.01420142014202,4.4942711465168474e-05
68.02480248024803,8.308818421760302e-05
68.03540354035404,0.0001207031675399537
68.04600460046005,0.00015798492124656738
68.05660566056605,0.000194747338213777
68.06720672067206,0.00023094313655315003
68.07780778077807,0.00026568032090234605
68.08840884088409,0.0003005350206122969
68.0990099009901,0.00033427007192316085
68.10961096109611,0.000367527451957285
68.12021202120212,0.00039960118515999066
68.13081308130813,0.00043094854685154105
68.14141414141415,0.00046108558438180127
68.15201520152016,0.0004908463861090994
68.16261626162617,0.0005190555207609089
68.17321732173217,0.0005461430551635706
68.18381838183818,0.0005723705468499983
68.19441944194419,0.0005978308997857264
68.2050205020502,0.0006212760578137725
68.21562156215622,0.000644412252806876
68.22622262226223,0.0006662078881733107
68.23682368236824,0.0006868608574421566
68.24742474247425,0.0007059652680581664
68.25802580258026,0.0007239246203616003
68.26862686268626,0.000740839051812026
68.27922792279227,0.0007565475747924079
68.28982898289829,0.0007708469016890516
68.3004300430043,0.000783659750115912
68.31103110311031,0.0007955129520097101
68.32163216321632,0.0008058132410697182
68.33223322332233,0.0008150582258794685
68.34283428342835,0.0008227097633373166
68.35343534353436,0.0008297103079673592
68.36403640364037,0.0008348841524284761
68.37463746374638,0.0008388832459622546
68.38523852385238,0.0008419350049739967
68.39583958395839,0.0008436544289868824
68.4064406440644,0.0008440757907211802
68.41704170417042,0.0008433299781728388
68.42764276427643,0.0008412071831609542
68.43824382438244,0.000838476280322801
68.44884488448845,0.0008338776008394482
68.45944594459446,0.0008285058815994642
68.47004700470048,0.0008221401221275723
68.48064806480647,0.0008147031413703163
68.49124912491249,0.0008059948214919757
68.5018501850185,0.0007966831650085387
68.51245124512451,0.000786355323693841
68.52305230523052,0.0007749551979346911
68.53365336533653,0.0007627264094271662
68.54425442544255,0.0007498808126252216
68.55485548554856,0.0007357037665243762
68.56545654565457,0.0007207376016792609
68.57605760576058,0.0007055522685288206
68.5866586658666,0.0006892204830558105
68.59725972597259,0.0006724700489402445
68.6078607860786,0.0006552376066758847
68.61846184618462,0.0006372642226662757
68.62906290629063,0.0006186619356592363
68.63966396639664,0.0005997058694885743
68.65026502650265,0.0005811097965760819
68.66086608660866,0.0005611832989704611
68.67146714671468,0.0005409362911968514
68.68206820682069,0.0005209781565127268
68.69266926692669,0.0005001374271437571
68.7032703270327,0.0004793159836501146
68.71387138713871,0.0004583589943535541
68.72447244724472,0.0004378225893845436
68.73507350735073,0.00041648848716451263
68.74567456745675,0.00039597581229046597
68.75627562756276,0.0003749208393815776
68.76687668766877,0.0003539280428631912
68.77747774777478,0.0003330920320127137
68.7880788078808,0.0003130423222926591
68.79867986798679,0.00029255372421723347
68.8092809280928,0.0002723915394648899
68.81988198819882,0.00025284993742079835
68.83048304830483,0.00023319060646830655
68.84108410841084,0.00021470742267374717
68.85168516851685,0.0001962737046134441
68.86228622862286,0.00017822690054497653
68.87288728872888,0.00016111228662667767
68.88348834883489,0.00014374804457746086
68.8940894089409,0.00012713244734536468
68.9046904690469,0.00011150905689521836
68.91529152915291,9.653541241564591e-05
68.92589258925892,8.244990189741653e-05
68.93649364936493,6.818491117012341e-05
68.94709470947095,5.526055880947243e-05
68.95769576957696,4.333429878007771e-05
68.96829682968297,3.197777492336818e-05
68.97889788978898,2.1539733013089695e-05
68.989498949895,1.180573833247451e-05
69.000100010001,2.942943189685935e-06
69.010701070107,-5.3551797178694e-06
69.02130213021302,-1.3035082445681224e-05
69.03190319031903,-1.8973774444154584e-05
69.04250425042504,-2.4242925437954573e-05
69.05310531053105,-2.866126109515681e-05
69.06370637063706,-3.25896949715175e-05
69.07430743074308,-3.5222375512032015e-05
69.08490849084909,-3.7373775685019664e-05
69.0955095509551,-3.794247640048771e-05
69.10611061106111,-3.822934453452855e-05
69.11671167116711,-3.710623048139084e-05
69.12731273127312,-3.5650708772895056e-05
69.13791379137913,-3.2803800845694675e-05
69.14851485148515,-2.923597141494766e-05
69.15911591159116,-2.4880294758448104e-05
69.16971697169717,-1.967933637873369e-05
69.18031803180318,-1.3924323411930287e-05
69.1909190919092,-7.206399294562575e-06
69.2015201520152,5.435817596337507e-07
69.21212121212122,8.841037661117284e-06
69.22272227222722,1.780864004909439e-05
69.23332333233323,2.7691868480285337e-05
69.24392439243924,3.780879873520629e-05
69.25452545254525,4.85026729685058e-05
69.26512651265126,6.0522050087634704e-05
69.27572757275728,7.21843955748607e-05
69.28632863286329,8.492843517670036e-05
69.2969296929693,9.779017369838963e-05
69.30753075307531,0.0001115240788083399
69.31813181318132,0.00012531764115189433
69.32873287328732,0.00013937840556924483
69.33933393339333,0.0001540443033558143
69.34993499349935,0.0001693961219731388
69.36053605360536,0.0001841179942129476
69.37113711371137,0.00019916193319406236
69.38173817381738,0.0002144285085115787
69.3923392339234,0.0002301106063726679
69.4029402940294,0.0002454368815686983
69.41354135413542,0.00026091115589595083
69.42414241424143,0.00027611516386602617
69.43474347434743,0.00029099655762289194
69.44534453445344,0.0003063750905824241
69.45594559455945,0.00032089130467892105
69.46654665466546,0.0003357089094157529
69.47714771477148,0.000349752836398315
69.48774877487749,0.00036352749868360905
69.4983498349835,0.0003766620071589035
69.50895089508951,0.0003895593885288276
69.51955195519552,0.00040185465048540663
69.53015301530154,0.00041373891513578435
69.54075407540753,0.0004248573441364751
69.55135513551355,0.0004353592937056674
69.56195619561956,0.0004449434555192261
69.57255725572557,0.0004540574126446677
69.58315831583158,0.0004626067247904417
69.5937593759376,0.0004701522786156143
69.6043604360436,0.000476727431139365
69.61496149614962,0.00048260487751445696
69.62556255625563,0.00048714350365350106
69.63616361636164,0.0004913433716780286
69.64676467646764,0.0004940666316661547
69.65736573657365,0.0004963186877468019
69.66796679667966,0.0004970784059086185
69.67856785678568,0.0004969411921216154
69.68916891689169,0.0004954525522891066
69.6997699769977,0.0004934077124246027
69.71037103710371,0.0004896392669349679
69.72097209720972,0.00048501183776842287
69.73157315731574,0.00047933660748399417
69.74217421742175,0.00047260230377180147
69.75277527752775,0.00046454049820140975
69.76337633763376,0.00045521999662602306
69.77397739773977,0.00044548971303696484
69.78457845784578,0.0004337804344246375
69.7951795179518,0.0004218406921617656
69.8057805780578,0.00040787223956729107
69.81638163816382,0.00039320269804427174
69.82698269826983,0.00037742175993181427
69.83758375837584,0.0003603024798265652
69.84818481848185,0.00034261916568188993
69.85878587858785,0.0003235517618137723
69.86938693869386,0.00030363202928618987
69.87998799879988,0.00028282961405395505
69.89058905890589,0.00026084639788523926
69.9011901190119,0.00023800655752188838
69.91179117911791,0.000214583306658332
69.92239223922392,0.00018948575259536638
69.93299329932994,0.00016451352572281131
69.94359435943595,0.0001384084456322811
69.95419541954196,0.00011183534363793555
69.96479647964796,8.422034466058057e-05
69.97539753975397,5.6292940081501877e-05
69.98599859985998,2.7465924896566654e-05
69.996599659966,-1.914617388489305e-06
70.007200720072,-3.160180519975253e-05
70.01780178017802,-6.168069813741225e-05
70.02840284028403,-9.202496726033457e-05
70.03900390039004,-0.0001227298398512909
70.04960496049605,-0.00015370668366444437
70.06020602060207,-0.000185156092216847
70.07080708070806,-0.00021659112338102382
70.08140814081408,-0.00024795001884272993
70.09200920092009,-0.00027977381204369263
70.1026102610261,-0.00031102835609733774
70.11321132113211,-0.000342198751335677
70.12381238123812,-0.00037375558836675563
70.13441344134414,-0.00040479283226571566
70.14501450145015,-0.00043554165018348513
70.15561556155616,-0.0004660770858049507
70.16621662166216,-0.0004959511206405464
70.17681768176817,-0.0005260171225600666
70.18741874187418,-0.0005551038824175912
70.1980198019802,-0.0005838952501793784
70.2086208620862,-0.000611939392640667
70.21922192219222,-0.0006397130863577526
70.22982298229823,-0.0006662959291353986
70.24042404240424,-0.0006922176410930266
70.25102510251025,-0.0007179007690048426
70.26162616261627,-0.0007423264685855593
70.27222722272228,-0.000765646751926921
70.28282828282828,-0.0007884099628899943
70.29342934293429,-0.0008104976189093383
70.3040304030403,-0.0008308878562773306
70.31463146314631,-0.0008503077871930665
70.32523252325232,-0.0008695486608091547
70.33583358335834,-0.0008872895459377994
70.34643464346435,-0.0009036030121496549
70.35703570357036,-0.0009188983623460827
70.36763676367637,-0.0009330643578107573
70.37823782378237,-0.0009460008813646898
70.38883888388838,-0.0009577146335400365
70.3994399439944,-0.0009681146996021733
70.4100410041004,-0.0009776867472550493
70.42064206420642,-0.000985943009642126
70.43124312431243,-0.0009927792393327
70.44184418441844,-0.0009982594493898075
70.45244524452445,-0.001002519348955566
70.46304630463047,-0.0010051661643778649
70.47364736473648,-0.0010069294920137283
70.48424842484249,-0.001007456648795618
70.49484948494849,-0.0010064376290952013
70.5054505450545,-0.001004516508340565
70.51605160516051,-0.0010013438848705597
70.52665266526652,-0.000996578177800288
70.53725372537254,-0.0009908108393604756
70.54785478547855,-0.0009840438850482497
70.55845584558456,-0.0009754591076668701
70.56905690569057,-0.0009662568326848267
70.57965796579659,-0.0009556450919292783
70.59025902590258,-0.0009438745228517021
70.6008600860086,-0.0009313546635487748
70.6114611461146,-0.0009177305772117626
70.62206220622062,-0.0009024522505798222
70.63266326632663,-0.000886606679860538
70.64326432643264,-0.0008700409870767721
70.65386538653866,-0.0008523162999450813
70.66446644664467,-0.000833518899546057
70.67506750675068,-0.0008140261745049303
70.68566856685669,-0.0007936327252753249
70.6962696269627,-0.0007723696482651977
70.7068706870687,-0.0007501559202031154
70.71747174717471,-0.0007272430088860332
70.72807280728072,-0.0007038623798192148
70.73867386738674,-0.0006799094069132715
70.74927492749275,-0.00065527162527201
70.75987598759876,-0.0006302310834715348
70.77047704770477,-0.0006043624416434833
70.78107810781079,-0.0005781893801820834
70.7916791679168,-0.0005517714051544473
70.8022802280228,-0.0005243529000586192
70.8128812881288,-0.0004969309247128799
70.82348234823482,-0.0004691881626764813
70.83408340834083,-0.00044131046871551956
70.84468446844684,-0.00041320024212682544
70.85528552855286,-0.00038494757155998127
70.86588658865887,-0.0003565595487553085
70.87648764876488,-0.0003278607691047823
70.88708870887089,-0.0002994262175102627
70.8976897689769,-0.00027081244630161274
70.90829082908292,-0.0002417547240760535
70.91889188918891,-0.00021365245883319778
70.92949294929493,-0.00018526316909504075
70.94009400940094,-0.00015721168047584007
70.95069506950695,-0.0001287598431903079
70.96129612961296,-0.00010125853689232904
70.97189718971897,-7.359327300730592e-05
70.98249824982499,-4.6458455775291716e-05
70.993099309931,-1.9363739556097678e-05
71.00370037003701,7.242579945201325e-06
71.01430143014301,3.357701565114731e-05
71.02490249024902,5.9198874674269264e-05
71.03550355035503,8.459707345669121e-05
71.04610461046104,0.00010945072138837283
71.05670567056706,0.00013385359833489942
71.06730673067307,0.00015735157127521219
71.07790779077908,0.00018079844882145377
71.08850885088509,0.00020367460031459582
71.0991099109911,0.00022548517414184175
71.10971097109712,0.0002467688082695825
71.12031203120313,0.00026775548384447593
71.13091309130913,0.00028824119979016776
71.14151415141514,0.00030715538463776417
71.15211521152115,0.000325822542983886
71.16271627162716,0.0003436462025107002
71.17331733173317,0.00036096407277536513
71.18391839183919,0.00037760094368172084
71.1945194519452,0.0003936790743160565
71.20512051205121,0.0004085316437437512
71.21572157215722,0.0004226874197569636
71.22632263226322,0.0004360039096238107
71.23692369236923,0.00044869827863522826
71.24752475247524,0.0004604399253471746
71.25812581258126,0.00047148889854046707
71.26872687268727,0.00048152566103922234
71.27932793279328,0.0004906388425024057
71.28992899289929,0.0004993861267571086
71.3005300530053,0.000506948399243467
71.31113111311132,0.0005142351844302347
71.32173217321733,0.0005198651468315503
71.33233323332333,0.0005254337467031667
71.34293429342934,0.000529808502912497
71.35353535353535,0.0005334816218959545
71.36413641364136,0.0005365715484855371
71.37473747374737,0.0005385259413723016
71.38533853385339,0.0005400332494303142
71.3959395939594,0.0005404095591388506
71.40654065406541,0.0005403293136930723
71.41714171417142,0.000539450343456903
71.42774277427743,0.0005377292425814615
71.43834383438343,0.0005349013752545703
71.44894489448944,0.0005321663229556338
71.45954595459546,0.000528014051631821
71.47014701470147,0.0005241434483301156
71.48074807480748,0.0005187149698579339
71.49134913491349,0.0005131067167164591
71.5019501950195,0.0005064672285550354
71.51255125512552,0.000499797854884392
71.52315231523153,0.0004920198126720448
71.53375337533754,0.0004842104020880343
71.54435443544354,0.00047526813506329837
71.55495549554955,0.00046609187894157595
71.56555655565556,0.00045650604083250087
71.57615761576157,0.000446385637522388
71.58675867586759,0.0004356995407625979
71.5973597359736,0.0004248986903384037
71.60796079607961,0.00041396833668620427
71.61856185618562,0.00040208613886311525
71.62916291629163,0.0003897294193598288
71.63976397639765,0.00037797203246258
71.65036503650364,0.00036529750417433026
71.66096609660966,0.0003524583852728687
71.67156715671567,0.0003398771924468787
71.68216821682168,0.0003266952710267564
71.69276927692769,0.0003136239637005288
71.7033703370337,0.00029988801165005586
71.71397139713972,0.00028675414767964386
71.72457245724573,0.0002734298474697122
71.73517351735174,0.00026024933186556107
71.74577457745775,0.00024677690174845296
71.75637563756375,0.00023350860208916133
71.76697669766976,0.00022041285603299017
71.77757775777577,0.00020722482208988834
71.78817881788179,0.00019470127785198635
71.7987798779878,0.00018164530930777454
71.80938093809381,0.00016928089322685967
71.81998199819982,0.00015747566710651238
71.83058305830583,0.00014540431737863554
71.84118411841185,0.0001341051675862339
71.85178517851786,0.00012277524985871696
71.86238623862386,0.0001123301626020055
71.87298729872987,0.00010197505125973986
71.88358835883588,9.207008960137458e-05
71.89418941894189,8.290279963558965e-05
71.9047904790479,7.378520837481514e-05
71.91539153915392,6.577448748126393e-05
71.92599259925993,5.810009296137226e-05
71.93659365936594,5.106106026796262e-05
71.94719471947195,4.454116698546613e-05
71.95779577957796,3.8980752642195444e-05
71.96839683968396,3.3835758706347447e-05
71.97899789978997,2.9484063655942558e-05
71.98959895989599,2.5602882060284774e-05
72.000200020002,2.2742430819727925e-05
72.01080108010801,2.0326034284731204e-05
72.02140214021402,1.893284457473789e-05
72.03200320032003,1.8176417053213507e-05
72.04260426042605,1.8349511154685243e-05
72.05320532053206,1.938592721921242e-05
72.06380638063807,2.1048643083954648e-05
72.07440744074407,2.3707289870662052e-05
72.08500850085008,2.7097185083564473e-05
72.09560956095609,3.068970381871068e-05
72.1062106210621,3.5940579378928e-05
72.11681168116812,4.181213269565957e-05
72.12741274127413,4.8202470533138335e-05
72.13801380138014,5.593557578685296e-05
72.14861486148615,6.381243419311311e-05
72.15921592159216,7.289099721364459e-05
72.16981698169818,8.23542951611073e-05
72.18041804180417,9.27817452163702e-05
72.19101910191019,0.00010422904764406497
72.2016201620162,0.00011570337690270903
72.21222122212221,0.0001288845081791213
72.22282228222822,0.00014181471229486372
72.23342334233423,0.0001558385306676175
72.24402440244025,0.00017025649420607754
72.25462546254626,0.00018555537033079997
72.26522652265227,0.00020079326539925197
72.27582758275827,0.000217048361147094
72.28642864286428,0.00023379036450737716
72.29702970297029,0.0002509359798118524
72.3076307630763,0.0002681098290373183
72.31823182318232,0.00028614323377194146
72.32883288328833,0.0003041289667898123
72.33943394339434,0.00032303966624689767
72.35003500350035,0.0003416948166931972
72.36063606360636,0.00036011248046845457
72.37123712371238,0.00037881822864510936
72.38183818381839,0.000397928031169866
72.39243924392439,0.0004169198374435318
72.4030403040304,0.0004359598086020431
72.41364136413641,0.00045503502660724436
72.42424242424242,0.00047343502485181643
72.43484348434843,0.0004920410122942852
72.44544454445445,0.0005103010159761154
72.45604560456046,0.0005284815586344362
72.46664666466647,0.0005459167961701825
72.47724772477248,0.0005632660349256473
72.48784878487848,0.0005798640993123015
72.49844984498449,0.0005958135231718586
72.5090509050905,0.0006113248149743467
72.51965196519652,0.0006259813394965168
72.53025302530253,0.0006402267201505469
72.54085408540854,0.0006531517384589734
72.55145514551455,0.0006657580498558484
72.56205620562056,0.0006773861334144883
72.57265726572658,0.0006879087174649091
72.58325832583259,0.0006972490561817083
72.5938593859386,0.0007060283935389583
72.6044604460446,0.0007133817513629636
72.61506150615061,0.0007198152756348159
72.62566256625662,0.0007248759316926905
72.63626362636263,0.0007289736346287123
72.64686468646865,0.000731816679121253
72.65746574657466,0.0007328920197723516
72.66806680668067,0.0007329076382201901
72.67866786678668,0.0007314949103157961
72.6892689268927,0.0007289226641627746
72.69986998699869,0.0007247610658407595
72.7104710471047,0.0007183908428975331
72.72107210721072,0.0007111231247885559
72.73167316731673,0.0007025872645100563
72.74227422742274,0.0006918230378156348
72.75287528752875,0.0006804647776893366
72.76347634763476,0.0006670359968072155
72.77407740774078,0.0006521810854564454
72.78467846784679,0.0006355992144216072
72.7952795279528,0.0006173655000167136
72.80588058805881,0.000597635323528379
72.81648164816481,0.0005763686069875598
72.82708270827082,0.0005534513046687386
72.83768376837683,0.0005290328663996518
72.84828482848285,0.0005030715636722986
72.85888588858886,0.000475616258799193
72.86948694869487,0.00044640051439567445
72.88008800880088,0.00041639483103343103
72.8906890689069,0.00038421587103791436
72.9012901290129,0.0003512582620785466
72.9118911891189,0.0003163121126661903
72.92249224922492,0.00028046099415305584
72.93309330933093,0.00024358603313395297
72.94369436943694,0.00020525261995803912
72.95429542954295,0.0001657314606513567
72.96489648964896,0.00012482586411405785
72.97549754975498,8.319455046108422e-05
72.98609860986099,4.0473700000299814e-05
72.996699669967,-2.715509412562311e-06
73.00730073007301,-4.744011022431627e-05
73.01790179017902,-9.288562766722588e-05
73.02850285028502,-0.0001387759110343109
73.03910391039103,-0.00018528558153687856
73.04970497049705,-0.00023249071399122394
73.06030603060306,-0.0002805262174391195
73.07090709070907,-0.00032902747613464134
73.08150815081508,-0.00037725222179842567
73.0921092109211,-0.00042616539010663693
73.1027102710271,-0.00047528951783245687
73.11331133113312,-0.0005243669614544448
73.12391239123912,-0.0005736236106171819
73.13451345134513,-0.0006229906922540002
73.14511451145114,-0.0006718325340722435
73.15571557155715,-0.0007202852554886938
73.16631663166316,-0.0007686921099890751
73.17691769176918,-0.00081674503060597
73.18751875187519,-0.000864660359993294
73.1981198119812,-0.0009116045082643528
73.20872087208721,-0.0009576471638081083
73.21932193219322,-0.0010028340846285678
73.22992299229924,-0.0010476959564301657
73.24052405240523,-0.0010915605208757996
73.25112511251125,-0.0011342741318380457
73.26172617261726,-0.0011758874788600083
73.27232723272327,-0.0012163594920465716
73.28292829282928,-0.0012557653123035353
73.2935293529353,-0.001293702064256999
73.3041304130413,-0.0013303808711560784
73.31473147314732,-0.001365625725525514
73.32533253325333,-0.0013992250784992072
73.33593359335933,-0.001431367214335511
73.34653465346534,-0.001461589242282975
73.35713571357135,-0.0014903201931350356
73.36773677367736,-0.0015173712944399134
73.37833783378338,-0.0015429492585606755
73.38893889388939,-0.0015660336616664034
73.3995399539954,-0.0015877553783980568
73.41014101410141,-0.0016073037945877574
73.42074207420742,-0.0016249736292749247
73.43134313431344,-0.0016405356630723243
73.44194419441945,-0.0016539757293639703
73.45254525452545,-0.0016653793433166317
73.46314631463146,-0.0016749413745170423
73.47374737473747,-0.0016825107376719425
73.48434843484348,-0.001687458435658187
73.4949494949495,-0.0016906240128236381
73.5055505550555,-0.0016917226699996483
73.51615161516152,-0.0016904776666499465
73.52675267526753,-0.0016868552701236616
73.53735373537354,-0.001681919517434343
73.54795479547954,-0.0016743410840424446
73.55855585558555,-0.0016645461730649853
73.56915691569156,-0.0016530639543531943
73.57975797579758,-0.0016389306980129023
73.59035903590359,-0.0016234933353860492
73.6009600960096,-0.0016052524037127559
73.61156115611561,-0.0015857783927579968
73.62216221622162,-0.0015637306133263475
73.63276327632764,-0.0015403927101624649
73.64336433643365,-0.0015142779327632606
73.65396539653965,-0.0014872373557155804
73.66456645664566,-0.0014583627756793384
73.67516751675167,-0.001427258560270714
73.68576857685768,-0.001394880723400088
73.6963696369637,-0.0013605690136421962
73.7069706970697,-0.0013248534655573372
73.71757175717572,-0.001287835182343592
73.72817281728173,-0.0012494354593712877
73.73877387738774,-0.0012093384602507942
73.74937493749376,-0.0011680977088762247
73.75997599759975,-0.001125786746208212
73.77057705770576,-0.0010819624623835875
73.78117811781178,-0.0010375041990761955
73.79177917791779,-0.0009918650472749832
73.8023802380238,-0.0009450396270085051
73.81298129812981,-0.0008975933552197738
73.82358235823583,-0.0008492995545862407
73.83418341834184,-0.0008007515266291387
73.84478447844785,-0.0007512060475025606
73.85538553855386,-0.0007012942588280027
73.86598659865986,-0.0006504730366499609
73.87658765876587,-0.000599732234495532
73.88718871887188,-0.0005485458005055128
73.8977897789779,-0.0004972096403271331
73.9083908390839,-0.00044538443127003125
73.91899189918992,-0.0003940774576689091
73.92959295929593,-0.0003423019315537174
73.94019401940194,-0.00029075871768927884
73.95079507950796,-0.00023964735918888757
73.96139613961397,-0.00018854924633123266
73.97199719971997,-0.00013747242354440774
73.98259825982598,-8.732944641354384e-05
73.99319931993199,-3.7347340921453116e-05
